date,team_1,team_2,venue,toss_winner,toss_decision,winner,target,bat_first_won,team1_last6_wins,team2_last6_wins,team1_h2h_last10,team2_h2h_last10,venue_bat_first_win_rate,team1_elo,team2_elo
2024-11-10,New Zealand,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,field,New Zealand,1,1,3,3,8,2,0.5,1157.1109594898774,1135.6221791689643
2024-11-12,Indonesia,Myanmar,Udayana Cricket Ground,Myanmar,field,Indonesia,1,1,0,1,0,0,0.375,832.9861008533532,839.4989977431125
2024-11-13,India,South Africa,"SuperSport Park, Centurion",South Africa,field,India,1,1,5,2,6,4,0.5,1367.1857064932058,1156.8757041574365
2024-11-13,Netherlands,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field,Oman,0,0,3,1,2,1,0.4069767441860465,1071.6305633765617,1039.4086597903824
2024-11-13,Myanmar,Indonesia,Udayana Cricket Ground,Myanmar,bat,Indonesia,0,0,1,1,0,1,0.4117647058823529,819.1241291692282,853.3609694272374
2024-11-14,West Indies,England,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",England,field,England,0,0,2,4,4,6,0.7,1167.3193295959377,1241.8547275225606
2024-11-14,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Pakistan,field,Australia,1,1,4,3,5,5,0.5,1296.9493473498194,1131.3083869515253
2024-11-14,Netherlands,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field,Netherlands,1,1,3,2,2,2,0.40229885057471265,1049.7810211634765,1061.2582020034677
2024-11-15,Myanmar,Indonesia,Udayana Cricket Ground,Indonesia,field,Indonesia,0,0,1,2,0,2,0.3888888888888889,801.0886055907647,871.3964930057009
2024-11-15,India,South Africa,"The Wanderers Stadium, Johannesburg",India,bat,India,1,1,5,2,6,4,0.5,1376.3692077279522,1147.69220292269
2024-11-16,Australia,Pakistan,Sydney Cricket Ground,Australia,bat,Australia,1,1,5,2,5,5,0.5625,1308.0765585835215,1120.1811757178232
2024-11-16,England,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",West Indies,field,West Indies,0,0,4,1,6,4,0.6363636363636364,1257.6287579142695,1151.5452992042287
2024-11-16,Netherlands,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field,Netherlands,1,1,4,2,3,2,0.4090909090909091,1070.4414605852357,1040.5977625817084
2024-11-16,Myanmar,Indonesia,Udayana Cricket Ground,Myanmar,bat,Indonesia,0,0,0,3,0,3,0.3684210526315789,785.0814974705409,887.4036011259248
2024-11-17,Indonesia,Myanmar,Udayana Cricket Ground,Indonesia,bat,Indonesia,1,1,4,0,4,0,0.35,901.6780516691072,770.8070469273584
2024-11-18,Pakistan,Australia,"Bellerive Oval, Hobart",Pakistan,bat,Australia,0,0,2,5,4,6,0.5555555555555556,1110.0531382604186,1318.2045960409262
2024-11-19,United Arab Emirates,Bhutan,University of Doha for Science and Technology,Bhutan,field,United Arab Emirates,1,1,5,4,0,0,0.5,1144.881607491557,884.0118273617744
2024-11-19,Bahrain,Saudi Arabia,"West End Park International Cricket Stadium, Doha",Saudi Arabia,field,Bahrain,1,1,2,3,3,2,0.34615384615384615,1052.350132305712,1031.1366936101472
2024-11-19,Thailand,Qatar,"West End Park International Cricket Stadium, Doha",Qatar,field,Qatar,0,0,6,3,0,0,0.34615384615384615,1009.9221787819555,1024.7831141259996
2024-11-19,Myanmar,Indonesia,Udayana Cricket Ground,Myanmar,bat,Indonesia,0,0,0,5,0,5,0.38095238095238093,758.00341063791,914.4816879585557
2024-11-20,Thailand,Cambodia,"West End Park International Cricket Stadium, Doha",Cambodia,field,Thailand,1,1,5,1,0,0,0.35714285714285715,990.7771216641081,954.3519630577716
2024-11-20,Bhutan,Qatar,University of Doha for Science and Technology,Qatar,field,Qatar,0,0,3,4,0,0,0.5,876.7248664179325,1043.928171243847
2024-11-20,United Arab Emirates,Saudi Arabia,"West End Park International Cricket Stadium, Doha",United Arab Emirates,bat,United Arab Emirates,1,1,5,2,1,0,0.35714285714285715,1152.1685684353988,1012.3563220960218
2024-11-22,Cambodia,United Arab Emirates,"West End Park International Cricket Stadium, Doha",United Arab Emirates,field,United Arab Emirates,0,0,0,5,0,1,0.4,936.4411150830945,1164.5283511703863
2024-11-22,Bahrain,Thailand,University of Doha for Science and Technology,Bahrain,bat,Thailand,0,0,3,5,0,0,0.5,1071.1305038198373,1008.6879696387853
2024-11-22,Saudi Arabia,Bhutan,University of Doha for Science and Technology,Bhutan,field,Saudi Arabia,1,1,1,3,2,0,0.5,999.9965393610344,865.6697458604908
2024-11-23,Sierra Leone,Ivory Coast,"Tafawa Balewa Square Cricket Oval, Lagos",Sierra Leone,bat,Sierra Leone,1,1,2,0,0,0,0.5555555555555556,890.0645749393891,1000.0
2024-11-23,Botswana,Eswatini,"Tafawa Balewa Square Cricket Oval, Lagos",Botswana,bat,Botswana,1,1,1,1,0,0,0.5555555555555556,921.3405402813405,935.6547120032193
2024-11-23,Nigeria,St Helena,University of Lagos Cricket Oval,Nigeria,bat,Nigeria,1,1,2,1,0,0,0.6,1045.285322630541,976.4325759346534
2024-11-23,United Arab Emirates,Thailand,University of Doha for Science and Technology,United Arab Emirates,bat,United Arab Emirates,1,1,5,5,0,0,0.5,1173.0079244563608,1032.2442429642952
2024-11-23,Bahrain,Bhutan,"West End Park International Cricket Stadium, Doha",Bhutan,field,Bahrain,1,1,3,2,0,0,0.3870967741935484,1047.5742304943274,853.0386620676833
2024-11-23,Qatar,Cambodia,University of Doha for Science and Technology,Qatar,bat,Qatar,1,1,4,0,0,0,0.5,1054.9832918012887,927.96154179712
2024-11-24,Eswatini,St Helena,University of Lagos Cricket Oval,Eswatini,bat,Eswatini,1,1,1,1,0,0,0.6666666666666666,914.8311879394086,960.3449750349413
2024-11-24,Sierra Leone,Botswana,University of Lagos Cricket Oval,Sierra Leone,bat,Botswana,0,0,3,2,0,1,0.6666666666666666,916.1898932595732,942.1640643451512
2024-11-24,Nigeria,Ivory Coast,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,bat,Nigeria,1,1,3,0,0,0,0.6,1061.372923530253,973.8746816798159
2024-11-25,Qatar,Bahrain,"West End Park International Cricket Stadium, Doha",Bahrain,field,Qatar,1,1,5,4,1,2,0.40625,1067.980585197127,1057.4158931360935
2024-11-25,Cambodia,Saudi Arabia,University of Doha for Science and Technology,Saudi Arabia,field,Saudi Arabia,0,0,0,2,0,1,0.625,914.9642484012817,1012.6276231538419
2024-11-25,Thailand,Bhutan,"West End Park International Cricket Stadium, Doha",Thailand,bat,Thailand,1,1,4,1,3,2,0.40625,1019.9311876725027,843.1969994259172
2024-11-26,Thailand,Saudi Arabia,"West End Park International Cricket Stadium, Doha",Saudi Arabia,field,Saudi Arabia,0,0,4,2,0,2,0.4411764705882353,1030.5528366532064,1027.149207069845
2024-11-26,Bahrain,Cambodia,University of Doha for Science and Technology,Cambodia,field,Bahrain,1,1,3,0,1,0,0.5555555555555556,1038.0238583292332,900.4426644852787
2024-11-26,United Arab Emirates,Qatar,"West End Park International Cricket Stadium, Doha",United Arab Emirates,bat,United Arab Emirates,1,1,6,6,2,0,0.4411764705882353,1185.3209797481531,1087.3726200039873
2024-11-26,St Helena,Sierra Leone,"Nigeria Cricket Federation Oval 1, Abuja",Sierra Leone,field,Sierra Leone,0,0,1,2,0,0,0.5,937.73987567881,897.6823074016561
2024-11-26,Eswatini,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",Eswatini,bat,Nigeria,0,0,1,4,0,1,0.5,937.4362872955398,1076.439969897265
2024-11-26,Ivory Coast,Botswana,"Nigeria Cricket Federation Oval 2, Abuja",Botswana,field,Botswana,0,0,0,3,0,0,0.5,958.807635312804,960.6716502030683
2024-11-27,Ivory Coast,Eswatini,"Nigeria Cricket Federation Oval 2, Abuja",Ivory Coast,bat,Eswatini,0,0,0,1,0,0,0.5,938.9149356057839,925.0367169606087
2024-11-27,St Helena,Botswana,"Nigeria Cricket Federation Oval 1, Abuja",St Helena,bat,Botswana,0,0,1,3,0,0,0.5,915.4441400336456,980.5643499100885
2024-11-27,Nigeria,Sierra Leone,"Nigeria Cricket Federation Oval 2, Abuja",Sierra Leone,field,Nigeria,1,1,5,3,8,1,0.5,1088.839540232196,919.9780430468205
2024-11-28,Bhutan,Cambodia,"West End Park International Cricket Stadium, Doha",Cambodia,field,Cambodia,0,0,1,0,0,0,0.4444444444444444,832.5753504452134,887.9729258682042
2024-11-28,Saudi Arabia,Qatar,University of Doha for Science and Technology,Qatar,field,Qatar,0,0,3,5,0,1,0.6,1047.3451294708386,1072.8662068167607
2024-11-28,Bahrain,United Arab Emirates,University of Doha for Science and Technology,Bahrain,bat,United Arab Emirates,0,0,3,6,2,2,0.6,1050.4935969463077,1199.8273929353797
2024-11-28,Ivory Coast,St Helena,"Nigeria Cricket Federation Oval 1, Abuja",Ivory Coast,bat,St Helena,0,0,0,1,0,0,0.5,918.1164657508161,899.1494720073722
2024-11-28,Sierra Leone,Eswatini,"Nigeria Cricket Federation Oval 2, Abuja",Sierra Leone,bat,Sierra Leone,1,1,3,2,1,0,0.5,908.9991192521368,945.8351868155764
2024-11-28,Nigeria,Botswana,"Nigeria Cricket Federation Oval 2, Abuja",Nigeria,bat,Nigeria,1,1,5,4,1,0,0.5,1099.8184640268798,996.8590179363619
2024-12-01,Pakistan,Zimbabwe,"Queens Sports Club, Bulawayo",Pakistan,bat,Pakistan,1,1,2,5,8,2,0.7333333333333333,1100.7814297516466,1151.4368023756506
2024-12-02,Bermuda,Argentina,"Hurlingham Club Ground, Buenos Aires",Argentina,field,Bermuda,1,1,5,4,3,0,0.5,1091.3346553591466,967.9753342896342
2024-12-03,Zimbabwe,Pakistan,"Queens Sports Club, Bulawayo",Zimbabwe,bat,Pakistan,0,0,5,3,2,8,0.75,1128.5413320719672,1123.67690005533
2024-12-04,Rwanda,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Rwanda,bat,Nigeria,0,0,3,5,0,4,0.6666666666666666,897.2684894351519,1114.059250695257
2024-12-04,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,field,Uganda,1,1,3,4,4,0,0.6666666666666666,1256.6597160145568,982.6182312679845
2024-12-05,Pakistan,Zimbabwe,"Queens Sports Club, Bulawayo",Pakistan,bat,Zimbabwe,0,0,3,4,8,2,0.7058823529411765,1143.9569009758493,1108.2613311514478
2024-12-05,Nigeria,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,field,Nigeria,1,1,6,4,2,0,0.65625,1122.981473203873,975.7722923301438
2024-12-05,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,field,Uganda,1,1,3,2,10,0,0.65625,1263.5056549523974,888.3462669265358
2024-12-06,Panama,Suriname,"St Albans Club, Buenos Aires",Panama,bat,Panama,1,1,0,0,0,0,0.5,883.3797850318094,1000.0
2024-12-06,Bahamas,Brazil,"St George's College Ground, Buenos Aires",Bahamas,bat,Bahamas,1,1,1,1,0,0,0.5,913.8953673657385,1021.5097685989098
2024-12-06,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,Uganda,0,0,6,3,0,6,0.6764705882352942,1134.9805802760447,1267.6431898394878
2024-12-06,Botswana,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,field,Rwanda,0,0,3,1,0,3,0.6764705882352942,963.7731852579723,884.2087320394454
2024-12-07,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,field,Uganda,1,1,4,2,10,0,0.6388888888888888,1280.3572126810263,908.7104097051086
2024-12-07,Nigeria,Botswana,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,Botswana,0,0,5,2,3,0,0.6388888888888888,1122.2665574345062,939.271507592309
2024-12-07,Cayman Islands,Panama,"St George's College Ground, Buenos Aires",Cayman Islands,bat,Cayman Islands,1,1,3,1,2,0,0.5,921.8390124665011,909.8517309772145
2024-12-07,Argentina,Belize,"St George's College Ground, Buenos Aires",Belize,field,Argentina,1,1,4,1,1,0,0.5,954.7923823733853,934.9455075010166
2024-12-07,Mexico,Brazil,"Hurlingham Club Ground, Buenos Aires",Mexico,bat,Mexico,1,1,3,1,0,1,0.6,981.3350825601447,995.5057732180006
2024-12-07,Bermuda,Suriname,"Hurlingham Club Ground, Buenos Aires",Bermuda,bat,Bermuda,1,1,5,0,0,0,0.6,1104.5176072753954,973.5280540545949
2024-12-08,Panama,Bermuda,"St Albans Club, Buenos Aires",Panama,bat,Bermuda,0,0,1,5,0,3,0.8,890.5415006899475,1117.3153036184128
2024-12-08,Bahamas,Argentina,"Hurlingham Club Ground, Buenos Aires",Bahamas,bat,Bahamas,1,1,2,4,1,1,0.7142857142857143,939.8993627466476,973.6511454862978
2024-12-08,Suriname,Brazil,"St Albans Club, Buenos Aires",Suriname,bat,Brazil,0,0,0,1,0,0,0.8,960.7303577115775,974.6904947242098
2024-12-08,Cayman Islands,Belize,"Hurlingham Club Ground, Buenos Aires",Cayman Islands,bat,Cayman Islands,1,1,3,1,0,0,0.7142857142857143,941.1492427537681,916.0867443881041
2024-12-08,Rwanda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Rwanda,bat,Botswana,0,0,2,2,4,0,0.631578947368421,904.4972636626997,968.9286299956271
2024-12-08,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Uganda,field,Uganda,0,0,4,5,0,7,0.631578947368421,1092.6094350311882,1284.5703587234354
2024-12-09,Nigeria,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,Rwanda,0,0,3,2,5,0,0.6,1082.6573852136587,888.1642896331532
2024-12-09,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,field,Uganda,1,1,6,2,5,0,0.6,1294.522408540965,985.2616040251736
2024-12-10,Cayman Islands,Suriname,"Hurlingham Club Ground, Buenos Aires",Suriname,field,Suriname,0,0,3,0,0,0,0.7777777777777778,959.7090265905639,941.5335356063084
2024-12-10,Panama,Argentina,"St Albans Club, Buenos Aires",Panama,bat,Argentina,0,0,1,4,1,0,0.5714285714285714,882.0112966455209,951.714325603945
2024-12-10,Mexico,Bermuda,"Hurlingham Club Ground, Buenos Aires",Mexico,bat,Bermuda,0,0,3,5,0,0,0.7777777777777778,1002.1503610539355,1125.8455076628395
2024-12-10,South Africa,Pakistan,"Kingsmead, Durban",South Africa,bat,South Africa,1,1,2,2,3,7,0.5,1139.2352927029012,1121.909298247654
2024-12-10,Bahamas,Belize,"St Albans Club, Buenos Aires",Belize,field,Bahamas,1,1,3,1,0,0,0.5714285714285714,961.8361826290004,897.5269605513083
2024-12-11,Mexico,Cayman Islands,"St George's College Ground, Buenos Aires",Mexico,bat,Cayman Islands,0,0,2,2,0,0,0.5,988.9844892165031,938.6637146124584
2024-12-11,Bahamas,Panama,"Hurlingham Club Ground, Buenos Aires",Bahamas,bat,Bahamas,1,1,3,1,1,1,0.6363636363636364,978.1759519124364,865.9707462766567
2024-12-11,Bermuda,Brazil,"St George's College Ground, Buenos Aires",Brazil,field,Bermuda,1,1,5,2,0,0,0.5,1139.011379500272,993.8873168294789
2024-12-11,Suriname,Argentina,"Hurlingham Club Ground, Buenos Aires",Suriname,bat,Argentina,0,0,1,4,0,0,0.6363636363636364,962.5788475844139,967.7548759728093
2024-12-11,Uganda,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Nigeria,field,Uganda,1,1,6,2,8,0,0.5952380952380952,1300.2933076327984,1052.5008621587808
2024-12-11,Rwanda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,field,Rwanda,1,1,2,2,4,1,0.5952380952380952,918.3208126880311,979.4907049333403
2024-12-12,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,field,Uganda,1,1,6,3,10,0,0.6136363636363636,1308.039666831499,941.8060972216783
2024-12-12,Botswana,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Botswana,bat,Nigeria,0,0,2,1,1,3,0.6136363636363636,956.0054203996931,1044.7545029600801
2024-12-12,Bermuda,Belize,"St George's College Ground, Buenos Aires",Belize,field,Bermuda,1,1,5,0,1,0,0.8,1151.111548109194,881.1871912678723
2024-12-12,Suriname,Mexico,"St George's College Ground, Buenos Aires",Mexico,field,Mexico,0,0,1,2,0,0,0.8,942.8767816883129,966.107878848188
2024-12-12,Panama,Brazil,"Belgrano Athletic Club Ground, Buenos Aires",Panama,bat,Brazil,0,0,1,2,0,0,0.5,852.2142298953452,981.7871482205569
2024-12-12,Bahamas,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",Bahamas,bat,Cayman Islands,0,0,4,3,0,1,0.5,991.9324682937479,961.5403249807736
2024-12-13,Pakistan,South Africa,"SuperSport Park, Centurion",Pakistan,bat,South Africa,0,0,2,2,7,3,0.2,1102.9058367213668,1158.2387542291885
2024-12-13,Nigeria,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,Nigeria,1,1,1,3,5,1,0.6086956521739131,1059.7539858148793,937.4740404209671
2024-12-13,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Uganda,bat,Uganda,1,1,6,2,6,0,0.6086956521739131,1312.3717236322104,941.0059375448939
2024-12-13,Bahrain,United Arab Emirates,"ICC Academy, Dubai",Bahrain,bat,United Arab Emirates,0,0,3,6,2,3,0.3333333333333333,1038.596967782736,1211.7240220989513
2024-12-13,Saudi Arabia,Kuwait,"ICC Academy, Dubai",Kuwait,field,Kuwait,0,0,3,5,1,2,0.3333333333333333,1028.8116041631552,1102.9210762450455
2024-12-14,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,Uganda,0,0,2,6,0,9,0.625,1072.9919108910246,1316.5909711579438
2024-12-14,Oman,Qatar,"ICC Academy, Dubai",Qatar,field,Oman,1,1,2,5,0,0,0.25,1022.3114912021736,1091.3997321244442
2024-12-14,Bahrain,Kuwait,"ICC Academy, Dubai",Kuwait,field,Bahrain,1,1,2,5,2,8,0.25,1027.812546266688,1118.7185362885646
2024-12-14,Argentina,Mexico,"Belgrano Athletic Club Ground, Buenos Aires",Mexico,field,Argentina,1,1,4,2,2,0,0.5,987.4569418689102,984.7725787838089
2024-12-14,Panama,Belize,"St Albans Club, Buenos Aires",Panama,bat,Belize,0,0,1,0,0,1,0.5555555555555556,839.3454569146502,874.2057217176114
2024-12-14,Bahamas,Suriname,"Belgrano Athletic Club Ground, Buenos Aires",Bahamas,bat,Bahamas,1,1,4,1,0,0,0.5,970.1874046876904,924.212081752692
2024-12-14,Cayman Islands,Brazil,"St Albans Club, Buenos Aires",Cayman Islands,bat,Cayman Islands,1,1,4,3,0,0,0.5555555555555556,983.285388586831,994.6559212012519
2024-12-15,United Arab Emirates,Oman,"ICC Academy, Dubai",Oman,field,United Arab Emirates,1,1,6,2,3,4,0.4,1222.5084436149994,1046.2369259544434
2024-12-15,Panama,Mexico,"Hurlingham Club Ground, Buenos Aires",Mexico,field,Panama,1,1,0,2,0,0,0.6153846153846154,821.345467999884,964.9271000697321
2024-12-15,Bermuda,Bahamas,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,bat,Bermuda,1,1,6,5,2,0,0.625,1158.093017659455,987.5561924911847
2024-12-15,Qatar,Saudi Arabia,"ICC Academy, Dubai",Saudi Arabia,field,Saudi Arabia,0,0,4,3,2,0,0.4,1067.4742973721743,1013.014144119636
2024-12-15,Brazil,Belize,"Belgrano Athletic Club Ground, Buenos Aires",Brazil,bat,Belize,0,0,2,1,0,0,0.625,974.0016143123651,892.2057106323775
2024-12-15,Bangladesh,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",West Indies,field,Bangladesh,1,1,1,1,3,7,0.5,1099.1823098879906,1177.4690028578182
2024-12-15,Cayman Islands,Argentina,"Hurlingham Club Ground, Buenos Aires",Argentina,field,Cayman Islands,1,1,5,4,1,0,0.6153846153846154,1003.9396954757178,1007.302420582987
2024-12-16,Bermuda,Cayman Islands,"St Albans Club, Buenos Aires",Bermuda,bat,Bermuda,1,1,6,5,4,0,0.5454545454545454,1168.9952897312216,1024.1332634490464
2024-12-16,Bahamas,Mexico,"St George's College Ground, Buenos Aires",Bahamas,bat,Bahamas,1,1,4,2,0,0,0.7142857142857143,976.6539204194179,937.1023364821925
2024-12-16,Belize,Suriname,"St Albans Club, Buenos Aires",Belize,bat,Suriname,0,0,2,1,0,0,0.5454545454545454,916.8291554443668,906.8432939491979
2024-12-16,Argentina,Brazil,"St George's College Ground, Buenos Aires",Brazil,field,Argentina,1,1,4,2,0,0,0.7142857142857143,987.1088526096586,949.3781695003757
2024-12-16,Saudi Arabia,Bahrain,"ICC Academy, Dubai",Bahrain,field,Bahrain,0,0,4,3,2,4,0.4166666666666667,1036.1236966962651,1052.9292813980978
2024-12-16,United Arab Emirates,Kuwait,"ICC Academy, Dubai",United Arab Emirates,bat,United Arab Emirates,1,1,6,4,3,1,0.4166666666666667,1233.1508827626972,1093.6018011571548
2024-12-17,Qatar,Kuwait,"ICC Academy, Dubai",Kuwait,field,Kuwait,0,0,3,3,2,3,0.42857142857142855,1044.3647447955452,1081.2290764254626
2024-12-17,Bangladesh,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",West Indies,field,Bangladesh,1,1,1,1,4,6,0.5,1123.6141026640155,1153.0372100817933
2024-12-17,Oman,Bahrain,"ICC Academy, Dubai",Bahrain,field,Oman,1,1,2,3,3,2,0.42857142857142855,1035.5944868067456,1071.9626279505849
2024-12-18,Oman,Saudi Arabia,"ICC Academy, Dubai",Saudi Arabia,field,Saudi Arabia,0,0,3,3,2,0,0.4375,1057.6803924007115,1017.090350143778
2024-12-18,United Arab Emirates,Qatar,"ICC Academy, Dubai",United Arab Emirates,bat,United Arab Emirates,1,1,6,2,3,0,0.4375,1245.5236074943894,1026.4788984887737
2024-12-19,Bangladesh,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",Bangladesh,bat,Bangladesh,1,1,2,1,5,5,1.0,1145.3037954248716,1131.3475173209372
2024-12-19,Saudi Arabia,United Arab Emirates,"ICC Academy, Dubai",United Arab Emirates,field,Saudi Arabia,1,1,3,6,0,2,0.4444444444444444,1039.4163282446898,1254.356211283833
2024-12-20,Oman,Kuwait,"ICC Academy, Dubai",Oman,bat,Kuwait,0,0,2,3,2,0,0.47368421052631576,1035.3544142997998,1099.1149227322342
2024-12-20,Bahrain,Qatar,"ICC Academy, Dubai",Qatar,field,Qatar,0,0,3,1,2,2,0.47368421052631576,1049.876722356619,1017.6462946993299
2024-12-21,United Arab Emirates,Kuwait,Dubai International Cricket Stadium,United Arab Emirates,bat,United Arab Emirates,1,1,5,3,4,1,0.525,1223.3525094992167,1115.4852293795875
2024-12-28,New Zealand,Sri Lanka,"Bay Oval, Mount Maunganui",Sri Lanka,field,New Zealand,1,1,3,3,8,2,0.5,1175.875540774067,1116.8575978847746
2024-12-30,New Zealand,Sri Lanka,"Bay Oval, Mount Maunganui",Sri Lanka,field,New Zealand,1,1,4,3,8,2,0.5,1192.5104987765055,1100.2226398823361
2025-01-02,Sri Lanka,New Zealand,"Saxton Oval, Nelson",New Zealand,field,Sri Lanka,1,1,3,5,2,8,0.5,1085.4136392907756,1207.319499368066
2025-01-22,England,India,"Eden Gardens, Kolkata",India,field,India,0,0,4,5,4,6,0.5,1231.70505426068,1384.826117947741
2025-01-25,England,India,"MA Chidambaram Stadium, Chepauk, Chennai",India,field,India,0,0,4,5,3,7,0.5,1219.98984003474,1396.5413321736812
2025-01-28,England,India,"Saurashtra Cricket Association Stadium, Rajkot",India,field,England,1,1,3,5,3,7,0.5,1209.3599846778534,1407.1711875305677
2025-01-31,India,England,"Maharashtra Cricket Association Stadium, Pune",England,field,India,1,1,4,3,7,3,0.5,1376.8736052165152,1239.657566991906
2025-02-02,India,England,"Wankhede Stadium, Mumbai",England,field,India,1,1,5,2,7,3,0.5,1389.3613911698687,1227.1697810385524
2025-02-03,Malta,Austria,Marsa Sports Club,Austria,field,Austria,0,0,1,4,0,0,0.4166666666666667,855.4916484233597,1053.4743203721189
2025-02-03,Hungary,Malta,Marsa Sports Club,Malta,field,Hungary,1,1,3,1,1,1,0.4166666666666667,930.6934682954237,845.7964827596444
2025-02-04,Hungary,Austria,Marsa Sports Club,Hungary,bat,Austria,0,0,3,5,0,1,0.42,945.9014030866188,1063.169486035834
2025-02-04,Malta,Hungary,Marsa Sports Club,Malta,bat,Hungary,0,0,1,3,1,2,0.42,830.5885479684493,932.4067178586591
2025-02-05,Malta,Austria,Marsa Sports Club,Austria,field,Austria,0,0,1,6,0,1,0.40384615384615385,816.2874550287261,1076.6641712637936
2025-02-05,Austria,Hungary,Marsa Sports Club,Hungary,field,Hungary,0,0,6,3,2,0,0.40384615384615385,1083.9680622442822,946.7078107983824
2025-02-19,Bahrain,Indonesia,Udayana Cricket Ground,Indonesia,field,Bahrain,1,1,2,6,0,0,0.36363636363636365,1028.0266936560067,926.0374503729951
2025-02-20,Indonesia,Bahrain,Udayana Cricket Ground,Bahrain,field,Bahrain,0,0,5,3,0,1,0.391304347826087,911.7454043604263,1042.3187396685755
2025-02-20,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,field,United States of America,0,0,2,3,0,0,0.4157303370786517,1018.9841076524464,1046.1834941926847
2025-02-21,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,field,United States of America,0,0,2,3,0,1,0.4111111111111111,1000.5466394002174,1064.6209624449136
2025-02-22,Bahrain,Indonesia,Udayana Cricket Ground,Indonesia,field,Indonesia,0,0,4,4,2,0,0.375,1055.1372973010473,898.9268467279546
2025-02-23,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,bat,United States of America,0,0,1,3,0,2,0.4065934065934066,984.19379951739,1080.9738023277412
2025-02-23,Bahrain,Indonesia,Udayana Cricket Ground,Indonesia,field,Bahrain,1,1,3,4,2,1,0.36,1026.7057328440783,927.3584111849235
2025-02-23,Ireland,Zimbabwe,Harare Sports Club,Zimbabwe,field,Zimbabwe,0,0,2,4,5,5,0.5813953488372093,1067.7847048191693,1130.308933879643
2025-02-24,Indonesia,Bahrain,Udayana Cricket Ground,Indonesia,bat,Bahrain,0,0,3,3,1,3,0.38461538461538464,912.9263701195448,1041.1377739094569
2025-02-28,Bahrain,Singapore,Singapore National Cricket Ground,Singapore,field,Bahrain,1,1,4,4,1,0,0.5,1054.0750530447845,905.6559711725433
2025-03-01,Singapore,Bahrain,Singapore National Cricket Ground,Singapore,bat,Bahrain,0,0,3,5,0,2,0.5,893.7152838916099,1066.0157403257178
2025-03-02,Singapore,Bahrain,Singapore National Cricket Ground,Singapore,bat,Bahrain,0,0,3,5,0,3,0.5,882.8933411618777,1076.83768305545
2025-03-10,Malaysia,Bahrain,"Bayuemas Oval, Kuala Lumpur",Bahrain,field,Bahrain,0,0,5,5,2,3,0.475,1037.8224205998554,1086.7046212464359
2025-03-11,Hong Kong,Bahrain,"Bayuemas Oval, Kuala Lumpur",Hong Kong,bat,Bahrain,0,0,4,6,1,1,0.4634146341463415,1051.9785957505499,1103.9091565847607
2025-03-12,Hong Kong,Malaysia,"Bayuemas Oval, Kuala Lumpur",Hong Kong,bat,Hong Kong,1,1,4,4,6,4,0.4523809523809524,1034.9458947608723,1020.6178852615307
2025-03-13,Bahrain,Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,field,Bahrain,1,1,6,3,4,2,0.46511627906976744,1120.9418575744382,1001.4422045399772
